zip,state,county,city,timezone,coordinates
32566,Florida,Santa Rosa,Navarre,America/Chicago,"30.43717, -86.88927"
32580,Florida,Okaloosa,Valparaiso,America/Chicago,"30.49583, -86.52386"
32606,Florida,Alachua,Gainesville,America/New_York,"29.68415, -82.44435"
32702,Florida,Lake,Altoona,America/New_York,"29.03924, -81.62535"
32736,Florida,Lake,Eustis,America/New_York,"28.89669, -81.49497"
32765,Florida,Seminole,Oviedo,America/New_York,"28.66743, -81.20178"
32771,Florida,Seminole,Sanford,America/New_York,"28.81351, -81.32645"
32818,Florida,Orange,Orlando,America/New_York,"28.5865, -81.48768"
33026,Florida,Broward,Hollywood,America/New_York,"26.02594, -80.29643"
33101,Florida,Miami-Dade,Miami,America/New_York,"25.7793, -80.19874"
33136,Florida,Miami-Dade,Miami,America/New_York,"25.78686, -80.20471"
33174,Florida,Miami-Dade,Miami,America/New_York,"25.76155, -80.36115"
33183,Florida,Miami-Dade,Miami,America/New_York,"25.70026, -80.40436"
33480,Florida,Palm Beach,Palm Beach,America/New_York,"26.69027, -80.04053"
33486,Florida,Palm Beach,Boca Raton,America/New_York,"26.34706, -80.11429"
33782,Florida,Pinellas,Pinellas Park,America/New_York,"27.85988, -82.70844"
33827,Florida,Polk,Babson Park,America/New_York,"27.81633, -81.51392"
33946,Florida,Charlotte,Placida,America/New_York,"26.84774, -82.27295"
34102,Florida,Collier,Naples,America/New_York,"26.13806, -81.79659"
34105,Florida,Collier,Naples,America/New_York,"26.18941, -81.76365"
34138,Florida,Collier,Chokoloskee,America/New_York,"25.81588, -81.37274"
34452,Florida,Citrus,Inverness,America/New_York,"28.77771, -82.36105"
34602,Florida,Hernando,Brooksville,America/New_York,"28.5031, -82.27965"
34760,Florida,Orange,Oakland,America/New_York,"28.55459, -81.63236"
34761,Florida,Orange,Ocoee,America/New_York,"28.57757, -81.5337"
35082,Alabama,Clay,Hollins,America/Chicago,"33.16334, -86.15567"
35087,Alabama,Cullman,Joppa,America/Chicago,"34.30638, -86.58434"
35096,Alabama,Talladega,Lincoln,America/Chicago,"33.62053, -86.10863"
35130,Alabama,Walker,Quinton,America/Chicago,"33.63367, -87.13403"
35212,Alabama,Jefferson,Birmingham,America/Chicago,"33.54744, -86.75302"
35243,Alabama,Jefferson,Birmingham,America/Chicago,"33.44278, -86.73994"
35460,Alabama,Sumter,Epes,America/Chicago,"32.70902, -88.15033"
35475,Alabama,Tuscaloosa,Northport,America/Chicago,"33.43293, -87.58694"
35503,Alabama,Walker,Jasper,America/Chicago,"33.93756, -87.30035"
35634,Alabama,Lauderdale,Florence,America/Chicago,"34.9186, -87.61358"
35654,Alabama,Franklin,Russellville,America/Chicago,"34.49806, -87.62778"
35749,Alabama,Madison,Harvest,America/Chicago,"34.82433, -86.75334"
35801,Alabama,Madison,Huntsville,America/Chicago,"34.72466, -86.56227"
35972,Alabama,Etowah,Gallant,America/Chicago,"33.99142, -86.24522"
35976,Alabama,Marshall,Guntersville,America/Chicago,"34.34747, -86.3335"
35984,Alabama,DeKalb,Mentone,America/Chicago,"34.52955, -85.56686"
36010,Alabama,Pike,Brundidge,America/Chicago,"31.66892, -85.81156"
36053,Alabama,Bullock,Midway,America/Chicago,"32.03353, -85.43923"
36091,Alabama,Chilton,Verbena,America/Chicago,"32.75087, -86.51182"
36111,Alabama,Montgomery,Montgomery,America/Chicago,"32.33758, -86.27162"
36421,Alabama,Covington,Andalusia,America/Chicago,"31.32474, -86.50656"
36441,Alabama,Escambia,Flomaton,America/Chicago,"31.03642, -87.25584"
36456,Alabama,Butler,McKenzie,America/Chicago,"31.56338, -86.81278"
36471,Alabama,Monroe,Peterman,America/Chicago,"31.62619, -87.24301"
36543,Alabama,Escambia,Huxford,America/Chicago,"31.22073, -87.46323"
36590,Alabama,Mobile,Theodore,America/Chicago,"30.53181, -88.17441"
36783,Alabama,Marengo,Thomaston,America/Chicago,"32.24724, -87.60102"
36793,Alabama,Bibb,Lawley,America/Chicago,"32.81731, -87.02616"
37048,Tennessee,Sumner,Cottontown,America/Chicago,"36.49131, -86.5959"
37097,Tennessee,Perry,Lobelville,America/Chicago,"35.76961, -87.82657"
37208,Tennessee,Davidson,Nashville,America/Chicago,"36.17769, -86.80786"
37301,Tennessee,Grundy,Altamont,America/Chicago,"35.41971, -85.79526"
37305,Tennessee,Grundy,Beersheba Springs,America/Chicago,"35.46518, -85.69423"
37315,Tennessee,Hamilton,Collegedale,America/New_York,"35.04812, -85.0517"
37396,Tennessee,Marion,Whiteside,America/New_York,"35.00591, -85.49979"
37402,Tennessee,Hamilton,Chattanooga,America/New_York,"35.04357, -85.3184"
37419,Tennessee,Hamilton,Chattanooga,America/New_York,"35.03832, -85.40818"
37614,Tennessee,Washington,Johnson City,America/New_York,"36.30143, -82.37123"
37708,Tennessee,Grainger,Bean Station,America/New_York,"36.32525, -83.33404"
37753,Tennessee,Cocke,Hartford,America/New_York,"35.82308, -83.10035"
37829,Tennessee,Morgan,Oakdale,America/New_York,"36.00388, -84.63241"
37847,Tennessee,Scott,Pioneer,America/New_York,"36.4342, -84.27891"
37871,Tennessee,Jefferson,Strawberry Plains,America/New_York,"36.04932, -83.67885"
37931,Tennessee,Knox,Knoxville,America/New_York,"35.976, -84.12517"
38106,Tennessee,Shelby,Memphis,America/Chicago,"35.10146, -90.09693"
38222,Tennessee,Henry,Buchanan,America/Chicago,"36.44511, -88.16463"
38348,Tennessee,Carroll,Lavinia,America/Chicago,"35.8685, -88.65383"
38374,Tennessee,Henderson,Scotts Hill,America/Chicago,"35.51577, -88.23483"
38551,Tennessee,Clay,Celina,America/Chicago,"36.55797, -85.48547"
38570,Tennessee,Overton,Livingston,America/Chicago,"36.37413, -85.32084"
38631,Mississippi,Coahoma,Friars Point,America/Chicago,"34.36387, -90.61971"
38722,Mississippi,Washington,Arcola,America/Chicago,"33.25903, -90.8861"
38726,Mississippi,Bolivar,Beulah,America/Chicago,"33.74813, -90.98345"
38954,Mississippi,Leflore,Sidon,America/Chicago,"33.4153, -90.21174"
39062,Mississippi,Simpson,D Lo,America/Chicago,"31.98509, -89.89836"
39140,Mississippi,Lawrence,Newhebron,America/Chicago,"31.75173, -90.00273"
39350,Mississippi,Neshoba,Philadelphia,America/Chicago,"32.79578, -89.12848"
39355,Mississippi,Clarke,Quitman,America/Chicago,"32.05253, -88.62348"
39422,Mississippi,Jasper,Bay Springs,America/Chicago,"31.96057, -89.25949"
39525,Mississippi,Hancock,Diamondhead,America/Chicago,"30.38173, -89.37028"
39562,Mississippi,Jackson,Moss Point,America/Chicago,"30.54705, -88.49275"
39630,Mississippi,Franklin,Bude,America/Chicago,"31.45932, -90.84563"
39665,Mississippi,Lawrence,Sontag,America/Chicago,"31.63787, -90.21402"
39859,Georgia,Seminole,Iron City,America/New_York,"30.99571, -84.80724"
40004,Kentucky,Nelson,Bardstown,America/New_York,"37.80451, -85.46497"
40031,Kentucky,Oldham,La Grange,America/New_York,"38.42772, -85.39477"
40045,Kentucky,Trimble,Milton,America/New_York,"38.68994, -85.3602"
40046,Kentucky,Spencer,Mount Eden,America/New_York,"38.02262, -85.17422"
40062,Kentucky,Marion,Saint Francis,America/New_York,"37.60316, -85.43182"
40145,Kentucky,Breckinridge,Hudson,America/Chicago,"37.64424, -86.31131"
40241,Kentucky,Jefferson,Louisville,America/New_York,"38.30164, -85.57585"
40313,Kentucky,Rowan,Clearfield,America/New_York,"38.13047, -83.42092"
40419,Kentucky,Lincoln,Crab Orchard,America/New_York,"37.45061, -84.49303"
40486,Kentucky,Jackson,Tyner,America/New_York,"37.36931, -83.86189"
40808,Kentucky,Harlan,Big Laurel,America/New_York,"36.99344, -83.21055"
